generation,score,sentence,color
8,0.6163841517679125,Modify this twill improve on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
8,0.6159628244344219,Modify to this text improve.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
8,0.6153524116927624,Modify this text improve.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
8,0.614771272451951,Modify this improve on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
8,0.6147578696129393,Modify to this text improve,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
9,0.6163841517679126,Modify this twill improve on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
9,0.6159628244344219,Modify to this text improve.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
9,0.6153524116927624,Modify this text improve.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
9,0.6147712724519508,Modify this improve on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
9,0.6147578740051167,Modify to this text improve,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
10,0.6163841517679125,Modify this twill improve on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
10,0.6159627959899552,Modify to this text improve.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
10,0.6153524116927624,Modify this text improve.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
10,0.6147712797847071,Modify this improve on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
10,0.6147578740051168,Modify to this text improve,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
11,0.6159628244344219,Modify to this text improve.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
11,0.6153524116927624,Modify this text improve.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
11,0.6147712724519507,Modify this improve on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
11,0.6147578696129393,Modify to this text improve,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
11,0.6100323749395539,Modify this reproduction improve on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
12,0.6200154680342521,Modify this reproduction improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
12,0.6180979232514089,"Modify this patterson, improve on text.","(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
12,0.6159628244344219,Modify to this text improve.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
12,0.6153524116927623,Modify this text improve.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
12,0.6150819943857312,Modify this i reproduction improve on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
13,0.6215321896466967,Modify this reproduction by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
13,0.6210725147327361,"Modify to this patterson, improve on text.","(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
13,0.6201791327285978,"Modify the this patterson, improve on text.","(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
13,0.6200154631187388,Modify this reproduction improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
13,0.6194532894485031,"Modify this patterson, improve to on text.","(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
14,0.6228117432668654,Modify this reproduction the by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
14,0.6215972634903584,Modify the this reproduction by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
14,0.6215810001554221,Modify this reproduction by improve a nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
14,0.6215321896466967,Modify this reproduction by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
14,0.6213829797302239,"Modify the patterson this, improve on text.","(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
15,0.6232408378865676,Modify this reproduction it the by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
15,0.6228117695453412,Modify this reproduction the by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
15,0.6222533723302822,Modify this reproduction the by improve some nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
15,0.6219589263969838,Modify this reproduction by improve a nastes in in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
15,0.6218573566124767,Modify this reproduction a by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
16,0.6232859345493517,Modify this reproduction it the by improve some nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
16,0.6232408378865677,Modify this reproduction it the by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
16,0.6228322112898056,Modify this reproduction the it by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
16,0.622811776155393,Modify this reproduction the by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
16,0.6228023666878917,Modify this reproduction the by improve a nastes in in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
17,0.623285919156206,Modify this reproduction it the by improve some nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
17,0.6232408378865677,Modify this reproduction it the by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
17,0.6228322152242325,Modify this reproduction the it by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
17,0.6228117432668655,Modify this reproduction the by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
17,0.622802352227978,Modify this reproduction the by improve a nastes in in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
18,0.6260388613972089,Modify this reproduction the by improve sayles and nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
18,0.6232859249305237,Modify this reproduction it the by improve some nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
18,0.6232408378865677,Modify this reproduction it the by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
18,0.6228322166549133,Modify this reproduction the it by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
18,0.622811776155393,Modify this reproduction the by improve nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
19,0.626038861397209,Modify this reproduction the by improve sayles and nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
19,0.6257203876619911,Modify this reproduction the by improve sayles and nastes in on text to:.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
19,0.6255885200565937,Modify this reproduction the the by improve sayles and nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
19,0.6254753982635848,Modify this reproduction the by improve sayles and and nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
19,0.625189229309391,Modify this reproduction it the by improve sayles and nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
20,0.6281883987850713,Modify this reproduction the by improve sayles and nastes in on text as to:.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
20,0.6268543095032107,Modify this reproduction the by improve sayles and nastes in on text so to:.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
20,0.6260388613972089,Modify this reproduction the by improve sayles and nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
20,0.6257606389846048,Modify this reproduction the the by improve sayles and and nastes in on text.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
20,0.6257203938407663,Modify this reproduction the by improve sayles and nastes in on text to:.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
21,0.6283153307932823,Modify this reproduction it the by improve sayles and nastes in on text as to:.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
21,0.6281883966019501,Modify this reproduction the by improve sayles and nastes in on text as to:.,"(0.9867857063517302, 0.5628758952112375, 0.04158305558625097)"
